G1	G3	1
G1	G5	1
G1	G7	1
G1	G8	1
G1	G4	1
G1	G6	1
G22	G5	1
G4	G83	1
G6	G83	1
G6	G87	1
G6	G86	1
G6	G88	1
G6	G85	1
G6	G89	1
G54	G87	1
G54	G86	1
G54	G88	1
G54	G85	1
G54	G89	1
G1	G22	0
G1	G83	0
G1	G87	0
G1	G86	0
G1	G88	0
G1	G54	0
G1	G85	0
G1	G89	0
G3	G1	0
G3	G5	0
G3	G22	0
G3	G7	0
G3	G8	0
G3	G4	0
G3	G83	0
G3	G6	0
G3	G87	0
G3	G86	0
G3	G88	0
G3	G54	0
G3	G85	0
G3	G89	0
G5	G1	0
G5	G3	0
G5	G22	0
G5	G7	0
G5	G8	0
G5	G4	0
G5	G83	0
G5	G6	0
G5	G87	0
G5	G86	0
G5	G88	0
G5	G54	0
G5	G85	0
G5	G89	0
G22	G1	0
G22	G3	0
G22	G7	0
G22	G8	0
G22	G4	0
G22	G83	0
G22	G6	0
G22	G87	0
G22	G86	0
G22	G88	0
G22	G54	0
G22	G85	0
G22	G89	0
G7	G1	0
G7	G3	0
G7	G5	0
G7	G22	0
G7	G8	0
G7	G4	0
G7	G83	0
G7	G6	0
G7	G87	0
G7	G86	0
G7	G88	0
G7	G54	0
G7	G85	0
G7	G89	0
G8	G1	0
G8	G3	0
G8	G5	0
G8	G22	0
G8	G7	0
G8	G4	0
G8	G83	0
G8	G6	0
G8	G87	0
G8	G86	0
G8	G88	0
G8	G54	0
G8	G85	0
G8	G89	0
G4	G1	0
G4	G3	0
G4	G5	0
G4	G22	0
G4	G7	0
G4	G8	0
G4	G6	0
G4	G87	0
G4	G86	0
G4	G88	0
G4	G54	0
G4	G85	0
G4	G89	0
G83	G1	0
G83	G3	0
G83	G5	0
G83	G22	0
G83	G7	0
G83	G8	0
G83	G4	0
G83	G6	0
G83	G87	0
G83	G86	0
G83	G88	0
G83	G54	0
G83	G85	0
G83	G89	0
G6	G1	0
G6	G3	0
G6	G5	0
G6	G22	0
G6	G7	0
G6	G8	0
G6	G4	0
G6	G54	0
G87	G1	0
G87	G3	0
G87	G5	0
G87	G22	0
G87	G7	0
G87	G8	0
G87	G4	0
G87	G83	0
G87	G6	0
G87	G86	0
G87	G88	0
G87	G54	0
G87	G85	0
G87	G89	0
G86	G1	0
G86	G3	0
G86	G5	0
G86	G22	0
G86	G7	0
G86	G8	0
G86	G4	0
G86	G83	0
G86	G6	0
G86	G87	0
G86	G88	0
G86	G54	0
G86	G85	0
G86	G89	0
G88	G1	0
G88	G3	0
G88	G5	0
G88	G22	0
G88	G7	0
G88	G8	0
G88	G4	0
G88	G83	0
G88	G6	0
G88	G87	0
G88	G86	0
G88	G54	0
G88	G85	0
G88	G89	0
G54	G1	0
G54	G3	0
G54	G5	0
G54	G22	0
G54	G7	0
G54	G8	0
G54	G4	0
G54	G83	0
G54	G6	0
G85	G1	0
G85	G3	0
G85	G5	0
G85	G22	0
G85	G7	0
G85	G8	0
G85	G4	0
G85	G83	0
G85	G6	0
G85	G87	0
G85	G86	0
G85	G88	0
G85	G54	0
G85	G89	0
G89	G1	0
G89	G3	0
G89	G5	0
G89	G22	0
G89	G7	0
G89	G8	0
G89	G4	0
G89	G83	0
G89	G6	0
G89	G87	0
G89	G86	0
G89	G88	0
G89	G54	0
G89	G85	0
