G1	G2	1
G1	G10	1
G1	G20	1
G1	G4	1
G1	G17	1
G1	G16	1
G1	G9	1
G1	G11	1
G1	G18	1
G1	G3	1
G1	G5	1
G1	G19	1
G1	G13	1
G1	G12	1
G1	G14	1
G1	G15	1
G1	G8	1
G94	G18	1
G94	G95	1
G56	G11	1
G56	G3	1
G5	G1	1
G5	G4	1
G5	G17	1
G5	G11	1
G5	G56	1
G5	G3	1
G5	G19	1
G5	G13	1
G5	G12	1
G5	G14	1
G5	G15	1
G5	G50	1
G5	G41	1
G5	G51	1
G5	G53	1
G5	G52	1
G5	G42	1
G5	G55	1
G5	G21	1
G5	G22	1
G5	G54	1
G5	G40	1
G5	G49	1
G5	G44	1
G5	G35	1
G5	G39	1
G5	G45	1
G5	G48	1
G5	G47	1
G5	G43	1
G5	G57	1
G5	G60	1
G5	G59	1
G5	G58	1
G50	G13	1
G50	G12	1
G50	G14	1
G50	G15	1
G50	G41	1
G50	G51	1
G50	G53	1
G50	G52	1
G50	G42	1
G50	G55	1
G50	G21	1
G50	G54	1
G50	G40	1
G53	G51	1
G53	G52	1
G21	G22	1
G45	G49	1
G45	G61	1
G98	G18	1
G72	G39	1
G72	G67	1
G79	G9	1
G79	G19	1
G79	G13	1
G79	G12	1
G79	G14	1
G79	G15	1
G79	G42	1
G79	G55	1
G79	G54	1
G79	G40	1
G79	G45	1
G79	G48	1
G79	G61	1
G79	G47	1
G79	G43	1
G79	G8	1
G79	G57	1
G79	G60	1
G79	G82	1
G79	G88	1
G79	G80	1
G79	G84	1
G79	G81	1
G79	G83	1
G79	G89	1
G79	G85	1
G79	G77	1
G79	G78	1
G79	G91	1
G79	G90	1
G79	G75	1
G79	G86	1
G79	G59	1
G79	G58	1
G79	G92	1
G79	G69	1
G79	G93	1
G79	G87	1
G80	G9	1
G80	G19	1
G80	G13	1
G80	G12	1
G80	G14	1
G80	G15	1
G80	G42	1
G80	G55	1
G80	G54	1
G80	G40	1
G80	G45	1
G80	G48	1
G80	G61	1
G80	G47	1
G80	G43	1
G80	G8	1
G80	G57	1
G80	G79	1
G80	G60	1
G80	G82	1
G80	G88	1
G80	G84	1
G80	G81	1
G80	G83	1
G80	G89	1
G80	G85	1
G80	G77	1
G80	G78	1
G80	G91	1
G80	G90	1
G80	G75	1
G80	G86	1
G80	G59	1
G80	G58	1
G80	G92	1
G80	G69	1
G80	G93	1
G80	G87	1
G77	G78	1
G78	G77	1
G90	G91	1
G58	G59	1
G99	G59	1
G99	G58	1
G87	G68	1
G34	G35	1
G1	G94	0
G1	G56	0
G1	G50	0
G1	G41	0
G1	G51	0
G1	G53	0
G1	G52	0
G1	G42	0
G1	G55	0
G1	G21	0
G1	G22	0
G1	G54	0
G1	G40	0
G1	G49	0
G1	G44	0
G1	G35	0
G1	G39	0
G1	G45	0
G1	G48	0
G1	G95	0
G1	G61	0
G1	G47	0
G1	G98	0
G1	G43	0
G1	G72	0
G1	G67	0
G1	G57	0
G1	G79	0
G1	G60	0
G1	G82	0
G1	G88	0
G1	G80	0
G1	G84	0
G1	G81	0
G1	G83	0
G1	G89	0
G1	G85	0
G1	G77	0
G1	G78	0
G1	G91	0
G1	G90	0
G1	G75	0
G1	G86	0
G1	G59	0
G1	G58	0
G1	G99	0
G1	G92	0
G1	G69	0
G1	G93	0
G1	G87	0
G1	G68	0
G1	G34	0
G2	G1	0
G2	G10	0
G2	G20	0
G2	G4	0
G2	G17	0
G2	G16	0
G2	G9	0
G2	G11	0
G2	G18	0
G2	G94	0
G2	G56	0
G2	G3	0
G2	G5	0
G2	G19	0
G2	G13	0
G2	G12	0
G2	G14	0
G2	G15	0
G2	G50	0
G2	G41	0
G2	G51	0
G2	G53	0
G2	G52	0
G2	G42	0
G2	G55	0
G2	G21	0
G2	G22	0
G2	G54	0
G2	G40	0
G2	G49	0
G2	G44	0
G2	G35	0
G2	G39	0
G2	G45	0
G2	G48	0
G2	G95	0
G2	G61	0
G2	G47	0
G2	G98	0
G2	G43	0
G2	G8	0
G2	G72	0
G2	G67	0
G2	G57	0
G2	G79	0
G2	G60	0
G2	G82	0
G2	G88	0
G2	G80	0
G2	G84	0
G2	G81	0
G2	G83	0
G2	G89	0
G2	G85	0
G2	G77	0
G2	G78	0
G2	G91	0
G2	G90	0
G2	G75	0
G2	G86	0
G2	G59	0
G2	G58	0
G2	G99	0
G2	G92	0
G2	G69	0
G2	G93	0
G2	G87	0
G2	G68	0
G2	G34	0
G10	G1	0
G10	G2	0
G10	G20	0
G10	G4	0
G10	G17	0
G10	G16	0
G10	G9	0
G10	G11	0
G10	G18	0
G10	G94	0
G10	G56	0
G10	G3	0
G10	G5	0
G10	G19	0
G10	G13	0
G10	G12	0
G10	G14	0
G10	G15	0
G10	G50	0
G10	G41	0
G10	G51	0
G10	G53	0
G10	G52	0
G10	G42	0
G10	G55	0
G10	G21	0
G10	G22	0
G10	G54	0
G10	G40	0
G10	G49	0
G10	G44	0
